Genome,Compound_name,growth_rate,Compound,Metabolite,Higher.Level.Classification,ex_agree,vit_grow,vit_gr_rate,vit_agree,single_agreement,agreement,agreement_status
F2R02,proline,1.878857369,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,0,0,0,-1,0,0,single_rescue
F2R02,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R02,pyruvate,14.14699461,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R02,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,1,1,4.302306664874017,1,0,0,single_rescue
F2R02,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R02,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R02,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R02,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,1,4.302306664873992,1,0,0,single_rescue
F2R02,serine,0,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R02,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R02,succinate,3.392922273,EX_succ_e,Succinate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R02,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,1,1,4.302306664873942,1,0,0,single_rescue
F2R02,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R02,taurine,0,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,1,0,0,0,0,0,org_agree
F2R02,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R02,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R02,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,1,16.770986326641584,1,0,0,single_rescue
F2R02,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R02,tyrosine,0.228427485,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R02,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R02,uridine,0,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,1,13.566245879850847,1,0,0,single_rescue
F2R02,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R02,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R02,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R05,3m2-oxybutyrate,0,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R05,acetate,1.949424685,EX_ac_e,Acetate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R05,glcnac,2.242137356,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,0,0,0,-1,0,0,single_rescue
F2R05,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,1,1.3974992559765695,1,0,0,single_rescue
F2R05,oxoglutarate,0.330008668,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,-1,0,0,-1,-1,-1,no_ex
F2R05,alanine,0,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,beta-alanine,0,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R05,arginine,3.805021276,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,asparagine,1.778161228,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,aspartate,2.460496538,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,butanol,0,EX_btoh_e,Butanol,Alcohol,0,0,0,0,0,0,org_agree
F2R05,butyrate,0,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,1,0,0,0,0,0,org_agree
F2R05,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R05,cellobiose,2.84604046,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,0,1,4.302346779736183,0,0,0,org_agree
F2R05,citrate,14.98584452,EX_cit_e,Citrate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R05,cysteine,1.540073134,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,cytidine,14.97627106,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,1,14.272613311588309,0,0,0,org_agree
F2R05,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R05,ethanol,0,EX_etoh_e,Ethanol,Alcohol,1,0,0,0,0,0,org_agree
F2R05,fructose,12.05298181,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,0,1,4.3023467797362756,0,0,0,org_agree
F2R05,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,fumarate,3.782351702,EX_fum_e,Fumarate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,galactose,3.842812148,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,0,1,4.002355051056547,0,0,0,org_agree
F2R05,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R05,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,1,1,4.387658797314877,1,0,0,single_rescue
F2R05,glucose,4.481738219,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,0,1,4.302346779736254,0,0,0,org_agree
F2R05,gluconate,14.99180751,EX_glcn_e,D-Gluconate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,1,1,3.2665097689186275,1,0,0,single_rescue
F2R05,glutamine,3.056562486,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,0,0,0,-1,0,0,single_rescue
F2R05,glutamate,3.492124424,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,0,0,0,-1,0,0,single_rescue
F2R05,glycine,7.971327839,EX_gly_e,Glycine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,glycerol,1.547445428,EX_glyc_e,Glycerol,Alcohol,0,1,3.7671985156419368,0,0,0,org_agree
F2R05,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R05,glycogen,2.641377957,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R05,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R05,isoleucine,0,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,lactate,0,EX_lac__L_e,L-Lactate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R05,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,leucine,0,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,malate,0,EX_mal__L_e,L-Malate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R05,maltose,3.495610582,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,0,1,4.302346779736261,0,0,0,org_agree
F2R05,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,1,1,4.302346779736148,1,0,0,single_rescue
F2R05,mannose,4.198148297,EX_man_e,D-Mannose,Carbohydrates/Derivatives,0,1,4.302346779736254,0,0,0,org_agree
F2R05,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,mannitol,4.640664684,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,0,1,4.302346779736176,0,0,0,org_agree
F2R05,pectin,3.887124698,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R05,phenylalanine,0,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,propionate,0,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R05,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,1,0,0,0,0,0,org_agree
F2R05,proline,1.859602227,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,0,0,0,-1,0,0,single_rescue
F2R05,pullulan,3.567357979,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R05,pyruvate,4.693206606,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,1,1,4.302328563771866,1,0,0,single_rescue
F2R05,ribose,2.886909166,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R05,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R05,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,1,4.302346779736176,1,0,0,single_rescue
F2R05,serine,0,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,starch,2.397309758,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R05,succinate,5.182328585,EX_succ_e,Succinate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R05,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,1,1,4.302346779736247,1,0,0,single_rescue
F2R05,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R05,taurine,3.57311948,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,0,0,0,-1,-1,-1,false_neg
F2R05,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R05,thymidine,1.932906715,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,1,16.77011003746263,0,0,0,org_agree
F2R05,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,tyrosine,0.260259537,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R05,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R05,uridine,0,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,1,14.139502792124656,1,0,0,single_rescue
F2R05,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R05,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,1,1,4.302346779736212,1,0,0,single_rescue
F2R05,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,3m2-oxybutyrate,1.744642281,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
F2R10,acetate,2.362148271,EX_ac_e,Acetate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R10,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R10,oxoglutarate,14.99873276,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,0,0,0,-1,-1,-1,false_neg
F2R10,alanine,0,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,beta-alanine,0,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
F2R10,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,arginine,0,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,asparagine,0,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,1,1,26.21854588624723,1,1,1,false_pos
F2R10,aspartate,0,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,butanol,0,EX_btoh_e,Butanol,Alcohol,0,0,0,0,0,0,org_agree
F2R10,butyrate,0,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,1,0,0,0,0,0,org_agree
F2R10,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,citrate,0,EX_cit_e,Citrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R10,cysteine,0,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,cytidine,0,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R10,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R10,ethanol,0,EX_etoh_e,Ethanol,Alcohol,1,0,0,0,0,0,org_agree
F2R10,fructose,0,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,fumarate,2.94201705,EX_fum_e,Fumarate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R10,galactose,0,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glucose,0,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,gluconate,0,EX_glcn_e,D-Gluconate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R10,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glutamine,0,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glutamate,0,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glycine,0,EX_gly_e,Glycine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,glycerol,0,EX_glyc_e,Glycerol,Alcohol,1,0,0,0,0,0,org_agree
F2R10,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R10,glycogen,0,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
F2R10,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,isoleucine,0,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,lactate,0,EX_lac__L_e,L-Lactate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,leucine,0,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,malate,0,EX_mal__L_e,L-Malate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,maltose,0,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,mannitol,0,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,pectin,3.325843384,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R10,phenylalanine,0,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,propionate,0,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R10,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,1,0,0,0,0,0,org_agree
F2R10,proline,0,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,pyruvate,14.98003041,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R10,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R10,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,serine,0,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R10,succinate,3.095326226,EX_succ_e,Succinate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R10,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,0,0,0,0,0,0,org_agree
F2R10,taurine,0,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,1,0,0,0,0,0,org_agree
F2R10,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R10,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R10,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R10,uridine,0,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R10,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
F2R10,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R10,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R13,3m2-oxybutyrate,0.929351573,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
F2R13,acetate,2.350279082,EX_ac_e,Acetate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
F2R13,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R13,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R13,oxoglutarate,3.221663247,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,-1,0,0,-1,-1,-1,no_ex
F2R13,alanine,1.629307216,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R13,beta-alanine,1.132555177,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R13,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,arginine,1.795373567,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,0,0,0,-1,-1,0,double_rescue
F2R13,asparagine,0.96702776,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,0,1,27.38862852761359,0,0,0,org_agree
F2R13,aspartate,1.470418973,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R13,butanol,0.276842547,EX_btoh_e,Butanol,Alcohol,0,0,0,-1,-1,-1,false_neg
F2R13,butyrate,1.249353269,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,0,0,0,-1,-1,-1,false_neg
F2R13,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R13,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,citrate,0,EX_cit_e,Citrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
F2R13,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
F2R13,cysteine,0.652003633,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R13,cytidine,0,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
F2R13,deoxyuridine,5.186496853,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,-1,0,0,-1,-1,-1,no_ex
F2R13,ethanol,0,EX_etoh_e,Ethanol,Alcohol,1,0,0,0,0,0,org_agree
F2R13,fructose,1.953463105,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
F2R13,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R13,fumarate,3.260739844,EX_fum_e,Fumarate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
F2R13,galactose,0,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
F2R13,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
F2R13,glucose,1.30795313,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
